board,profile,cycle,retry_n,host_start_ms,host_end_ms,duration_ms,raw_epoch_before,raw_tag_delta,raw_expected_delta,raw_freq_error,raw_preclamp_error,raw_helper_error,raw_update_count,raw_helper_output,raw_dmtd_ref_accept_count,raw_dmtd_fb_accept_count,raw_epoch_after,epoch_before,epoch_after,update_count,helper_error,helper_output,transport_error,parse_error,odd_or_sentinel,epoch_changed,arithmetic_mismatch,range_mismatch,accepted,owner_unverified,reason,shape_valid
DE5 [1-11.2],CORE,32,1,1789464202185,1789464202240,55,000798A8,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000003,0003CC54,0000D578,NOT_MEASURED,NOT_MEASURED,000798A8,497832,497832,248916,3,54648,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,34,1,1789464204590,1789464204645,55,0007E024,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0000013A,0003F012,0000D49E,NOT_MEASURED,NOT_MEASURED,0007E024,516132,516132,258066,314,54430,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,36,1,1789464206895,1789464206951,56,000824B0,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000045,00041258,0000D539,NOT_MEASURED,NOT_MEASURED,000824B0,533680,533680,266840,69,54585,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,38,1,1789464209192,1789464209247,55,00086940,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFEB,000434A0,0000D5BE,NOT_MEASURED,NOT_MEASURED,00086940,551232,551232,275616,-21,54718,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,40,1,1789464211479,1789464211533,54,0008ADCE,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000004,000456E7,0000D6DE,NOT_MEASURED,NOT_MEASURED,0008ADCE,568782,568782,284391,4,55006,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,42,1,1789464213787,1789464213841,54,0008F256,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000037,0004792B,0000D769,NOT_MEASURED,NOT_MEASURED,0008F256,586326,586326,293163,55,55145,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,44,1,1789464216082,1789464216137,55,000936DA,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000017,00049B6D,0000D7AB,NOT_MEASURED,NOT_MEASURED,000936DA,603866,603866,301933,23,55211,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,46,1,1789464218631,1789464218686,55,00098162,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF6C,0004C0B1,0000D7C6,NOT_MEASURED,NOT_MEASURED,00098452,622946,623698,311473,-148,55238,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,46,2,1789464218688,1789464218743,55,00098452,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFC0,0004C229,0000D7C6,NOT_MEASURED,NOT_MEASURED,00098452,623698,623698,311849,-64,55238,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,48,1,1789464221001,1789464221056,55,0009C8E2,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFC7,0004E471,0000D7A2,NOT_MEASURED,NOT_MEASURED,0009C8E2,641250,641250,320625,-57,55202,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,50,1,1789464223294,1789464223350,56,000A0D70,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFC5,000506B8,0000D80E,NOT_MEASURED,NOT_MEASURED,000A0D70,658800,658800,329400,-59,55310,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,52,1,1789464225589,1789464225645,56,000A51F0,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0000000D,000528F8,0000D7E3,NOT_MEASURED,NOT_MEASURED,000A51F0,676336,676336,338168,13,55267,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,54,1,1789464227879,1789464227933,54,000A967A,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000087,00054B3D,0000D709,NOT_MEASURED,NOT_MEASURED,000A967A,693882,693882,346941,135,55049,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,56,1,1789464230202,1789464230258,56,000ADB0C,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF82,00056D86,0000D7B0,NOT_MEASURED,NOT_MEASURED,000ADB0C,711436,711436,355718,-126,55216,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,58,1,1789464232701,1789464232757,56,000B2594,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFD7,000592CA,0000D7F2,NOT_MEASURED,NOT_MEASURED,000B2594,730516,730516,365258,-41,55282,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,60,1,1789464235019,1789464235074,55,000B6A14,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000081,0005B50A,0000D7FA,NOT_MEASURED,NOT_MEASURED,000B6D14,748052,748820,374026,129,55290,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,60,2,1789464235075,1789464235130,55,000B6D14,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000064,0005B68A,0000D7F1,NOT_MEASURED,NOT_MEASURED,000B6D14,748820,748820,374410,100,55281,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,62,1,1789464237382,1789464237437,55,000BB1A4,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFE4,0005D8D2,0000D8CC,NOT_MEASURED,NOT_MEASURED,000BB1A4,766372,766372,383186,-28,55500,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,64,1,1789464239687,1789464239742,55,000BF628,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFEDC,0005FB14,0000D937,NOT_MEASURED,NOT_MEASURED,000BF628,783912,783912,391956,-292,55607,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,66,1,1789464241968,1789464242024,56,000C3AAC,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFE7,00061D56,0000D92E,NOT_MEASURED,NOT_MEASURED,000C3AAC,801452,801452,400726,-25,55598,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,68,1,1789464244260,1789464244314,54,000C7C3C,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF5A,00063F9F,0000D934,NOT_MEASURED,NOT_MEASURED,000C7F3E,818236,819006,409503,-166,55604,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,68,2,1789464244316,1789464244371,55,000C7F3E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF5A,00063F9F,0000D934,NOT_MEASURED,NOT_MEASURED,000C7F3E,819006,819006,409503,-166,55604,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,70,1,1789464246775,1789464246830,55,000CC9BE,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFE5,000664DF,0000D8A7,NOT_MEASURED,NOT_MEASURED,000CC9BE,838078,838078,419039,-27,55463,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,72,1,1789464249086,1789464249142,56,000D0E46,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,000000BA,00068723,0000D8F8,NOT_MEASURED,NOT_MEASURED,000D0E46,855622,855622,427811,186,55544,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,74,1,1789464251384,1789464251439,55,000D52D6,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0000006B,0006A96B,0000D951,NOT_MEASURED,NOT_MEASURED,000D52D6,873174,873174,436587,107,55633,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,76,1,1789464253694,1789464253750,56,000D9760,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,000000CC,0006CBB0,0000D8D1,NOT_MEASURED,NOT_MEASURED,000D9760,890720,890720,445360,204,55505,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,78,1,1789464255984,1789464256040,56,000DDBF0,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000070,0006EDF8,0000D929,NOT_MEASURED,NOT_MEASURED,000DDBF0,908272,908272,454136,112,55593,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,80,1,1789464258282,1789464258337,55,000E207A,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF91,0007103D,0000DAC9,NOT_MEASURED,NOT_MEASURED,000E207A,925818,925818,462909,-111,56009,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,82,1,1789464260796,1789464260851,55,000E6AF8,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000000,0007357C,0000DA94,NOT_MEASURED,NOT_MEASURED,000E6AF8,944888,944888,472444,0,55956,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,84,1,1789464263130,1789464263185,55,000EAF80,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF79,000757C0,0000DA4B,NOT_MEASURED,NOT_MEASURED,000EB280,962432,963200,481216,-135,55883,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,84,2,1789464263187,1789464263242,55,000EB280,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000035,00075940,0000DA4B,NOT_MEASURED,NOT_MEASURED,000EB280,963200,963200,481600,53,55883,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,86,1,1789464265484,1789464265540,56,000EF70C,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000026,00077B86,0000DA6C,NOT_MEASURED,NOT_MEASURED,000EF70C,980748,980748,490374,38,55916,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,88,1,1789464267807,1789464267862,55,000F3B88,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF88,00079DC4,0000DA76,NOT_MEASURED,NOT_MEASURED,000F3B88,998280,998280,499140,-120,55926,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,90,1,1789464270103,1789464270158,55,000F801C,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF1C,0007C00E,0000DA25,NOT_MEASURED,NOT_MEASURED,000F801C,1015836,1015836,507918,-228,55845,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,92,1,1789464272414,1789464272469,55,000FC49E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFEA,0007E24F,0000D9D2,NOT_MEASURED,NOT_MEASURED,000FC49E,1033374,1033374,516687,-22,55762,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,94,1,1789464274932,1789464274987,55,00100F28,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0000001E,00080794,0000D9C4,NOT_MEASURED,NOT_MEASURED,00101228,1052456,1053224,526228,30,55748,0,0,0,1,0,0,0,1,EPOCH_CHANGED,1
DE5 [1-11.2],CORE,94,2,1789464274989,1789464275044,55,00101228,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFFE8,00080914,0000D9C4,NOT_MEASURED,NOT_MEASURED,00101228,1053224,1053224,526612,-24,55748,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,96,1,1789464277293,1789464277349,56,001056A4,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF7F,00082B52,0000DAAC,NOT_MEASURED,NOT_MEASURED,001056A4,1070756,1070756,535378,-129,55980,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,98,1,1789464279590,1789464279646,56,00109B2C,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000046,00084D96,0000DA5B,NOT_MEASURED,NOT_MEASURED,00109B2C,1088300,1088300,544150,70,55899,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,100,1,1789464281879,1789464281935,56,0010DFB6,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,00000002,00086FDB,0000DAF3,NOT_MEASURED,NOT_MEASURED,0010DFB6,1105846,1105846,552923,2,56051,0,0,0,0,0,0,1,1,NONE,1
DE5 [1-11.2],CORE,102,1,1789464284195,1789464284250,55,0011244E,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,FFFFFF63,00089227,0000DC3A,NOT_MEASURED,NOT_MEASURED,0011244E,1123406,1123406,561703,-157,56378,0,0,0,0,0,0,1,1,NONE,1
