source_path	bytes	sha256	git_blob	classification	retained_or_matching_path	tar_files	tar_files_content_matched	checksum_sidecar
artifacts/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/raw-20260830-settled-dashboard.txt	21381	64000118b6968c82354b802fe3cbe5c48484098b18fdbdfa6a8f8f54401ec411	fed3c0b3d55dd396237ac34d7e2af3281a1091ba	unique-file-to-preserve	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-6208-FIXED-ACTUATOR-COHERENT-DMTD-MEASUREMENT-AUDIT/artifact-import/raw-20260830-settled-dashboard.txt
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-1664-REVERSE-20260909-raw-transfer.tgz	57986	056052dca20f615c012156b3b41e8842a3e48112b23524dace5ca2328d8dd0e3	eb554a878d1d06e3173d4ce8b10b306514bbed0b	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-1664-REVERSE-20260909	16	16
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-3072-REVERSE-20260909-raw-transfer.tgz	55104	16c3b35f133e0fec8f19fa9fd75f5bec8bb2b2af50795c51679d543fefbb8165	a484d4c0ab462db725769839a58c173905776e33	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-3072-REVERSE-20260909	10	10
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-3372-CALCULATED-ZERO-CROSSING-20260911-raw.tgz	243334	20f8c36590ff228d5fec1362acf1e28ac8feeab69630bb01ed3fc6e05b7489d8	b0d8fb7f688eb2926e48a66eae6f393ab6e0e1ec	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-3372-CALCULATED-ZERO-CROSSING-20260911	6	6
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-3388-CALCULATED-ZERO-CROSSING-20260912-raw.tgz	235499	b51e211aa9b8f7c4511022371f771a7a72bdc4050aa6b710381815d23cb38a86	4cad0282fe152742afd47336df71ba43970adbec	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-3388-CALCULATED-ZERO-CROSSING-20260912	7	7
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-5632-PLUS-64-MAIN-ABSOLUTE-TARGET-20260908-raw-transfer.tgz	56297	58ebe292b76ae6713a8e4ba106153665a0e4a9fd96e0c0086f247d17f8b39680	44bbce99e1d82f3df95fe9d222e35c045f1a7496	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-5632-PLUS-64-MAIN-ABSOLUTE-TARGET-20260908	12	12
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-5632-REVERSE-20260909-raw-transfer.tgz	53636	ff74d8991d8692221e88849c28969d956de95c4cfbbba4576ad61bcaf8ea772b	fdf95ad08a38fbbf8ba28766d26d57965643aa45	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-5632-REVERSE-20260909	9	9
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-6272-PLUS-64-MAIN-ABSOLUTE-TARGET-20260908-raw-transfer.tgz	56755	7ae2366c0d9df9d8cd0890d622a45af4ddbe0b08236e5e902fa5d84bf7164f23	13aeea0216f93f3fff7b9b42b26f0ec11dc18e6e	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP-6272-PLUS-64-MAIN-ABSOLUTE-TARGET-20260908	12	12
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP3388-HELPER-KP-MINUS75-20260912-raw.tgz	143627	1b282e39260e5f8eece02c66bb5834254c4002c7279cd1a179aad3c64272a0ee	a9774bab1b16d5e29fb68f52c16013e2644e19c8	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP3388-HELPER-KP-MINUS75-20260912	10	10
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP3388-HELPER-RESEED-BIAS63252-20260912-raw.tgz	142209	0d62394b001f9bcf3a91889799495ba07de2d14ead81ff96da2e6475120efa71	1813c64796bd01d1c418c07a882e6332766d6a4b	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP3388-HELPER-RESEED-BIAS63252-20260912	11	11
